443,443,1.9625e+05
444,444,1.9714e+05
445,445,1.9802e+05
446,446,1.9892e+05
447,447,1.9981e+05
448,448,2.007e+05
449,449,2.016e+05
450,450,2.025e+05
451,451,2.034e+05
452,452,2.043e+05
453,453,2.0521e+05
454,454,2.0612e+05
455,455,2.0702e+05
456,456,2.0794e+05
457,457,2.0885e+05
458,458,2.0976e+05
459,459,2.1068e+05
460,460,2.116e+05
461,461,2.1252e+05
462,462,2.1344e+05
463,463,2.1437e+05
464,464,2.153e+05
465,465,2.1622e+05
466,466,2.1716e+05
467,467,2.1809e+05
468,468,2.1902e+05
469,469,2.1996e+05
470,470,2.209e+05
471,471,2.2184e+05
472,472,2.2278e+05
473,473,2.2373e+05
474,474,2.2468e+05
475,475,2.2562e+05
476,476,2.2658e+05
477,477,2.2753e+05
478,478,2.2848e+05
479,479,2.2944e+05
480,480,2.304e+05
481,481,2.3136e+05
482,482,2.3232e+05
483,483,2.3329e+05
484,484,2.3426e+05
485,485,2.3522e+05
486,486,2.362e+05
487,487,2.3717e+05
488,488,2.3814e+05
489,489,2.3912e+05
490,490,2.401e+05
491,491,2.4108e+05
492,492,2.4206e+05
493,493,2.4305e+05
494,494,2.4404e+05
495,495,2.4502e+05
496,496,2.4602e+05
497,497,2.4701e+05
498,498,2.48e+05
499,499,2.49e+05
500,500,2.5e+05
501,501,2.51e+05
502,502,2.52e+05
503,503,2.5301e+05
504,504,2.5402e+05
505,505,2.5502e+05
506,506,2.5604e+05
507,507,2.5705e+05
508,508,2.5806e+05
509,509,2.5908e+05
510,510,2.601e+05
511,511,2.6112e+05
512,512,2.6214e+05
513,513,2.6317e+05
514,514,2.642e+05
515,515,2.6522e+05
516,516,2.6626e+05
517,517,2.6729e+05
518,518,2.6832e+05
519,519,2.6936e+05
520,520,2.704e+05
521,521,2.7144e+05
522,522,2.7248e+05
523,523,2.7353e+05
524,524,2.7458e+05
525,525,2.7562e+05
526,526,2.7668e+05
527,527,2.7773e+05
528,528,2.7878e+05
529,529,2.7984e+05
530,530,2.809e+05
531,531,2.8196e+05
532,532,2.8302e+05
533,533,2.8409e+05
534,534,2.8516e+05
535,535,2.8622e+05
536,536,2.873e+05
537,537,2.8837e+05
538,538,2.8944e+05
539,539,2.9052e+05
540,540,2.916e+05
541,541,2.9268e+05
542,542,2.9376e+05
543,543,2.9485e+05
544,544,2.9594e+05
545,545,2.9702e+05
546,546,2.9812e+05
547,547,2.9921e+05
548,548,3.003e+05
549,549,3.014e+05
550,550,3.025e+05
551,551,3.036e+05
552,552,3.047e+05
553,553,3.0581e+05
554,554,3.0692e+05
555,555,3.0802e+05
556,556,3.0914e+05
557,557,3.1025e+05
558,558,3.1136e+05
559,559,3.1248e+05
560,560,3.136e+05
561,561,3.1472e+05
562,562,3.1584e+05
563,563,3.1697e+05
564,564,3.181e+05
565,565,3.1922e+05
566,566,3.2036e+05
567,567,3.2149e+05
568,568,3.2262e+05
569,569,3.2376e+05
570,570,3.249e+05
571,571,3.2604e+05
572,572,3.2718e+05
573,573,3.2833e+05
574,574,3.2948e+05
575,575,3.3062e+05
576,576,3.3178e+05
577,577,3.3293e+05
578,578,3.3408e+05
579,579,3.3524e+05
580,580,3.364e+05
581,581,3.3756e+05
582,582,3.3872e+05
583,583,3.3989e+05
584,584,3.4106e+05
585,585,3.4222e+05
586,586,3.434e+05
587,587,3.4457e+05
588,588,3.4574e+05
589,589,3.4692e+05
590,590,3.481e+05
591,591,3.4928e+05
592,592,3.5046e+05
593,593,3.5165e+05
594,594,3.5284e+05
595,595,3.5402e+05
596,596,3.5522e+05
597,597,3.5641e+05
598,598,3.576e+05
599,599,3.588e+05
600,600,3.6e+05
601,601,3.612e+05
602,602,3.624e+05
603,603,3.6361e+05
604,604,3.6482e+05
605,605,3.6602e+05
606,606,3.6724e+05
607,607,3.6845e+05
608,608,3.6966e+05
609,609,3.7088e+05
610,610,3.721e+05
611,611,3.7332e+05
612,612,3.7454e+05
613,613,3.7577e+05
614,614,3.77e+05
615,615,3.7822e+05
616,616,3.7946e+05
617,617,3.8069e+05
618,618,3.8192e+05
619,619,3.8316e+05
620,620,3.844e+05
621,621,3.8564e+05
622,622,3.8688e+05
623,623,3.8813e+05
624,624,3.8938e+05
625,625,3.9062e+05
626,626,3.9188e+05
627,627,3.9313e+05
628,628,3.9438e+05
629,629,3.9564e+05
630,630,3.969e+05
631,631,3.9816e+05
632,632,3.9942e+05
633,633,4.0069e+05
634,634,4.0196e+05
635,635,4.0322e+05
636,636,4.045e+05
637,637,4.0577e+05
638,638,4.0704e+05
639,639,4.0832e+05
640,640,4.096e+05
641,641,4.1088e+05
642,642,4.1216e+05
643,643,4.1345e+05
644,644,4.1474e+05
645,645,4.1602e+05
646,646,4.1732e+05
647,647,4.1861e+05
648,648,4.199e+05
649,649,4.212e+05
650,650,4.225e+05
651,651,4.238e+05
652,652,4.251e+05
653,653,4.2641e+05
654,654,4.2772e+05
655,655,4.2902e+05
656,656,4.3034e+05
657,657,4.3165e+05
658,658,4.3296e+05
659,659,4.3428e+05
660,660,4.356e+05
661,661,4.3692e+05
662,662,4.3824e+05
663,663,4.3957e+05
664,664,4.409e+05
665,665,4.4222e+05
666,666,4.4356e+05
667,667,4.4489e+05
668,668,4.4622e+05
669,669,4.4756e+05
670,670,4.489e+05
671,671,4.5024e+05
672,672,4.5158e+05
673,673,4.5293e+05
674,674,4.5428e+05
675,675,4.5562e+05
676,676,4.5698e+05
677,677,4.5833e+05
678,678,4.5968e+05
679,679,4.6104e+05
680,680,4.624e+05
681,681,4.6376e+05
682,682,4.6512e+05
683,683,4.6649e+05
684,684,4.6786e+05
685,685,4.6922e+05
686,686,4.706e+05
687,687,4.7197e+05
688,688,4.7334e+05
689,689,4.7472e+05
690,690,4.761e+05
691,691,4.7748e+05
692,692,4.7886e+05
693,693,4.8025e+05
694,694,4.8164e+05
695,695,4.8302e+05
696,696,4.8442e+05
697,697,4.8581e+05
698,698,4.872e+05
699,699,4.886e+05
700,700,4.9e+05
701,701,4.914e+05
702,702,4.928e+05
703,703,4.9421e+05
704,704,4.9562e+05
705,705,4.9702e+05
706,706,4.9844e+05
707,707,4.9985e+05
708,708,5.0126e+05
709,709,5.0268e+05
710,710,5.041e+05
711,711,5.0552e+05
712,712,5.0694e+05
713,713,5.0837e+05
714,714,5.098e+05
715,715,5.1122e+05
716,716,5.1266e+05
717,717,5.1409e+05
718,718,5.1552e+05
719,719,5.1696e+05
720,720,5.184e+05
721,721,5.1984e+05
722,722,5.2128e+05
723,723,5.2273e+05
724,724,5.2418e+05
725,725,5.2562e+05
726,726,5.2708e+05
727,727,5.2853e+05
728,728,5.2998e+05
729,729,5.3144e+05
730,730,5.329e+05
731,731,5.3436e+05
732,732,5.3582e+05
733,733,5.3729e+05
734,734,5.3876e+05
735,735,5.4022e+05
736,736,5.417e+05
737,737,5.4317e+05
738,738,5.4464e+05
739,739,5.4612e+05
740,740,5.476e+05
741,741,5.4908e+05
742,742,5.5056e+05
743,743,5.5205e+05
744,744,5.5354e+05
745,745,5.5502e+05
746,746,5.5652e+05
747,747,5.5801e+05
748,748,5.595e+05
749,749,5.61e+05
750,750,5.625e+05
751,751,5.64e+05
752,752,5.655e+05
753,753,5.6701e+05
754,754,5.6852e+05
755,755,5.7002e+05
756,756,5.7154e+05
757,757,5.7305e+05
758,758,5.7456e+05
759,759,5.7608e+05
760,760,5.776e+05
761,761,5.7912e+05
762,762,5.8064e+05
763,763,5.8217e+05
764,764,5.837e+05
765,765,5.8522e+05
766,766,5.8676e+05
767,767,5.8829e+05
768,768,5.8982e+05
769,769,5.9136e+05
770,770,5.929e+05
771,771,5.9444e+05
772,772,5.9598e+05
773,773,5.9753e+05
774,774,5.9908e+05
775,775,6.0062e+05
776,776,6.0218e+05
777,777,6.0373e+05
778,778,6.0528e+05
779,779,6.0684e+05
780,780,6.084e+05
781,781,6.0996e+05
782,782,6.1152e+05
783,783,6.1309e+05
784,784,6.1466e+05
785,785,6.1622e+05
786,786,6.178e+05
787,787,6.1937e+05
788,788,6.2094e+05
789,789,6.2252e+05
790,790,6.241e+05
791,791,6.2568e+05
792,792,6.2726e+05
793,793,6.2885e+05
794,794,6.3044e+05
795,795,6.3202e+05
796,796,6.3362e+05
797,797,6.3521e+05
798,798,6.368e+05
799,799,6.384e+05
800,800,6.4e+05
801,801,6.416e+05
802,802,6.432e+05
803,803,6.4481e+05
804,804,6.4642e+05
805,805,6.4802e+05
806,806,6.4964e+05
807,807,6.5125e+05
808,808,6.5286e+05
809,809,6.5448e+05
810,810,6.561e+05
811,811,6.5772e+05
812,812,6.5934e+05
813,813,6.6097e+05
814,814,6.626e+05
815,815,6.6422e+05
816,816,6.6586e+05
817,817,6.6749e+05
818,818,6.6912e+05
819,819,6.7076e+05
820,820,6.724e+05
821,821,6.7404e+05
822,822,6.7568e+05
823,823,6.7733e+05
824,824,6.7898e+05
825,825,6.8062e+05
826,826,6.8228e+05
827,827,6.8393e+05
828,828,6.8558e+05
829,829,6.8724e+05
830,830,6.889e+05
831,831,6.9056e+05
832,832,6.9222e+05
833,833,6.9389e+05
834,834,6.9556e+05
835,835,6.9722e+05
836,836,6.989e+05
837,837,7.0057e+05
838,838,7.0224e+05
839,839,7.0392e+05
840,840,7.056e+05
841,841,7.0728e+05
842,842,7.0896e+05
843,843,7.1065e+05
844,844,7.1234e+05
845,845,7.1402e+05
846,846,7.1572e+05
847,847,7.1741e+05
848,848,7.191e+05
849,849,7.208e+05
850,850,7.225e+05
851,851,7.242e+05
852,852,7.259e+05
853,853,7.2761e+05
854,854,7.2932e+05
855,855,7.3102e+05
856,856,7.3274e+05
857,857,7.3445e+05
858,858,7.3616e+05
859,859,7.3788e+05
860,860,7.396e+05
861,861,7.4132e+05
862,862,7.4304e+05
863,863,7.4477e+05
864,864,7.465e+05
865,865,7.4822e+05
866,866,7.4996e+05
867,867,7.5169e+05
868,868,7.5342e+05
869,869,7.5516e+05
870,870,7.569e+05
871,871,7.5864e+05
872,872,7.6038e+05
873,873,7.6213e+05
874,874,7.6388e+05
875,875,7.6562e+05
876,876,7.6738e+05
877,877,7.6913e+05
878,878,7.7088e+05
879,879,7.7264e+05
880,880,7.744e+05
881,881,7.7616e+05
882,882,7.7792e+05
883,883,7.7969e+05
884,884,7.8146e+05
885,885,7.8322e+05
886,886,7.85e+05
887,887,7.8677e+05
888,888,7.8854e+05
889,889,7.9032e+05
890,890,7.921e+05
891,891,7.9388e+05
892,892,7.9566e+05
893,893,7.9745e+05
894,894,7.9924e+05
895,895,8.0102e+05
896,896,8.0282e+05
897,897,8.0461e+05
898,898,8.064e+05
899,899,8.082e+05
900,900,8.1e+05
901,901,8.118e+05
902,902,8.136e+05
903,903,8.1541e+05
904,904,8.1722e+05
905,905,8.1902e+05
906,906,8.2084e+05
907,907,8.2265e+05
908,908,8.2446e+05
909,909,8.2628e+05
910,910,8.281e+05
911,911,8.2992e+05
912,912,8.3174e+05
913,913,8.3357e+05
914,914,8.354e+05
915,915,8.3722e+05
916,916,8.3906e+05
917,917,8.4089e+05
918,918,8.4272e+05
919,919,8.4456e+05
920,920,8.464e+05
921,921,8.4824e+05
922,922,8.5008e+05
923,923,8.5193e+05
924,924,8.5378e+05
925,925,8.5562e+05
926,926,8.5748e+05
927,927,8.5933e+05
928,928,8.6118e+05
929,929,8.6304e+05
930,930,8.649e+05
931,931,8.6676e+05
932,932,8.6862e+05
933,933,8.7049e+05
934,934,8.7236e+05
935,935,8.7422e+05
936,936,8.761e+05
937,937,8.7797e+05
938,938,8.7984e+05
939,939,8.8172e+05
940,940,8.836e+05
941,941,8.8548e+05
942,942,8.8736e+05
943,943,8.8925e+05
944,944,8.9114e+05
945,945,8.9302e+05
946,946,8.9492e+05
947,947,8.9681e+05
948,948,8.987e+05
949,949,9.006e+05
950,950,9.025e+05
951,951,9.044e+05
952,952,9.063e+05
953,953,9.0821e+05
954,954,9.1012e+05
955,955,9.1202e+05
956,956,9.1394e+05
957,957,9.1585e+05
958,958,9.1776e+05
959,959,9.1968e+05
960,960,9.216e+05
961,961,9.2352e+05
962,962,9.2544e+05
963,963,9.2737e+05
964,964,9.293e+05
965,965,9.3122e+05
966,966,9.3316e+05
967,967,9.3509e+05
968,968,9.3702e+05
969,969,9.3896e+05
970,970,9.409e+05
971,971,9.4284e+05
972,972,9.4478e+05
973,973,9.4673e+05
974,974,9.4868e+05
975,975,9.5062e+05
976,976,9.5258e+05
977,977,9.5453e+05
978,978,9.5648e+05
979,979,9.5844e+05
980,980,9.604e+05
981,981,9.6236e+05
982,982,9.6432e+05
983,983,9.6629e+05
984,984,9.6826e+05
985,985,9.7022e+05
986,986,9.722e+05
987,987,9.7417e+05
988,988,9.7614e+05
989,989,9.7812e+05
990,990,9.801e+05
991,991,9.8208e+05
992,992,9.8406e+05
993,993,9.8605e+05
994,994,9.8804e+05
995,995,9.9002e+05
996,996,9.9202e+05
997,997,9.9401e+05
998,998,9.96e+05
999,999,9.98e+05
1000,1000,1e+06
